primary_transaction_id,timestamp,ticket_id,event_id,buyer_id,face_value_price,is_bulk_bot_suspected
PTX117091,2026-04-01 01:43:09.847314,T-ac0ddaa94c,E2036,U100326,209.97,0
PTX117092,2026-01-31 22:22:01.878028,T-6642be09d7,E2092,U100378,121.83,0
PTX117093,2026-03-11 22:31:58.338282,T-50aad1312b,E2094,U100216,18.46,0
PTX117094,2026-01-21 00:51:41.220155,T-79fdd42c97,E2085,U100243,266.86,0
PTX117095,2025-12-11 05:17:15.743431,T-f2239a6dc5,E2092,U100360,121.83,0
PTX117096,2025-12-28 16:41:32.406257,T-a58086a1e3,E2043,U100101,9.04,1
PTX117097,2026-03-15 16:31:56.721564,T-fb9220490f,E2008,U100139,10.99,0
PTX117098,2026-04-14 18:07:19.215158,T-ddba29aca7,E2104,U100148,128.06,0
PTX117099,2026-04-15 23:18:59.615258,T-ff05a2b9e4,E2001,U100387,63.33,0
PTX117100,2026-02-19 13:27:44.141147,T-73e1ec71a9,E2047,U100026,131.5,0
PTX117101,2026-02-17 11:16:49.444060,T-77ae5fed28,E2082,U100424,67.08,0
PTX117102,2026-01-19 09:52:46.836074,T-2149535e84,E2085,U100231,266.86,1
PTX117103,2026-03-25 16:29:35.383867,T-9552c97380,E2135,U100250,120.49,0
PTX117104,2025-11-21 18:42:29.318175,T-6c6f9fd69a,E2014,U100577,289.23,0
PTX117105,2026-02-23 00:59:10.314602,T-2e37e4fdbe,E2012,U100079,111.2,0
PTX117106,2026-05-05 22:13:13.469064,T-b31515f4df,E2082,U100246,67.08,0
PTX117107,2026-05-01 11:24:08.437476,T-ce99298d8d,E2002,U100391,133.18,0
PTX117108,2026-03-19 21:25:10.977786,T-7926855ac5,E2038,U100555,110.29,0
PTX117109,2026-01-11 21:50:15.544396,T-9281adee82,E2054,U100423,235.15,0
PTX117110,2026-02-09 06:40:01.332201,T-d451a8bffe,E2083,U100171,34.58,0
PTX117111,2026-05-13 10:03:25.702793,T-5da57cbf99,E2100,U100203,123.4,0
PTX117112,2025-11-27 07:54:25.495974,T-a938ed14ae,E2006,U100514,30.52,0
PTX117113,2026-01-31 15:55:57.314324,T-3f4e16279d,E2016,U100486,249.66,0
PTX117114,2026-03-01 07:46:23.617950,T-453c437830,E2113,U100226,26.95,0
PTX117115,2026-02-24 10:43:44.371209,T-1147d28864,E2068,U100507,10.12,0
PTX117116,2025-12-18 04:46:59.360635,T-9edeaab1d8,E2020,U100442,173.92,0
PTX117117,2026-01-29 08:36:50.371067,T-9c64434eab,E2029,U100285,24.69,0
PTX117118,2026-01-15 11:13:05.946141,T-b3e7ad5b75,E2125,U100350,138.51,0
PTX117119,2026-02-16 02:07:46.723781,T-507e1c64df,E2109,U100166,180.77,0
PTX117120,2026-01-06 11:32:35.225760,T-177db6adb5,E2020,U100328,173.92,0
PTX117121,2026-01-22 14:53:58.892080,T-0b3f9d6ae0,E2114,U100077,349.89,0
PTX117122,2026-04-13 10:07:56.510907,T-ceccf03960,E2080,U100252,24.02,0
PTX117123,2025-11-26 20:05:08.296461,T-939953f987,E2110,U100524,178.61,0
PTX117124,2026-02-28 02:38:13.727693,T-ec54b4139d,E2095,U100236,155.03,0
PTX117125,2025-12-20 07:30:32.965590,T-603f0120e7,E2020,U100551,173.92,0
PTX117126,2026-03-13 00:30:11.480193,T-4281a7e6dc,E2137,U100481,64.8,0
PTX117127,2025-10-22 18:02:02.378142,T-cfd098c4e0,E2078,U100120,223.13,0
PTX117128,2026-06-01 20:32:58.129079,T-5b6fc47304,E2099,U100161,392.02,0
PTX117129,2025-09-30 10:52:08.232135,T-619c338e2d,E2073,U100324,395.8,0
PTX117130,2026-03-30 06:15:46.914392,T-1da051733f,E2125,U100186,138.51,0
PTX117131,2025-11-26 18:54:24.031063,T-c5c6109d81,E2130,U100181,17.52,0
PTX117132,2025-10-30 01:36:43.481742,T-fd62303f19,E2132,U100047,115.37,0
PTX117133,2026-01-27 21:51:40.609576,T-0ac29cbd78,E2134,U100037,241.3,0
PTX117134,2026-05-12 22:59:08.103753,T-7de9ba7101,E2100,U100197,123.4,0
PTX117135,2026-04-10 02:43:43.266223,T-9397d2d63f,E2125,U100059,138.51,1
PTX117136,2025-12-18 03:47:33.950406,T-8e6b2b967c,E2143,U100346,11.96,0
PTX117137,2026-02-17 04:03:23.774482,T-1e9ae4f854,E2040,U100338,32.45,0
PTX117138,2026-02-20 01:24:34.366654,T-3a46da1632,E2109,U100302,180.77,0
PTX117139,2026-02-09 07:36:34.158017,T-151a422d1e,E2043,U100471,9.04,0
PTX117140,2025-10-07 19:39:15.294213,T-b556aeafaf,E2049,U100141,14.69,0
PTX117141,2026-01-24 21:55:04.211275,T-678893f1ef,E2058,U100104,30.07,0
PTX117142,2026-03-02 07:51:22.088375,T-a7d2ea57b6,E2028,U100086,262.78,0
PTX117143,2026-02-16 22:53:43.613325,T-e65cdf5a2c,E2011,U100241,238.84,0
PTX117144,2025-12-22 13:47:45.901508,T-f4c9e00d4e,E2035,U100097,142.11,0
PTX117145,2026-01-06 19:12:11.163212,T-ca50e9e847,E2117,U100096,140.34,0
PTX117146,2026-03-05 06:06:51.233785,T-d8240f098b,E2112,U100593,10.3,0
PTX117147,2026-04-28 21:30:29.356204,T-6f3ddcabe1,E2060,U100046,19.83,0
PTX117148,2026-03-18 07:52:14.716032,T-357f26aff9,E2008,U100355,10.99,0
PTX117149,2026-04-23 16:55:01.419406,T-2fc5728495,E2101,U100228,12.28,0
PTX117150,2025-11-21 20:15:22.978185,T-6cb0b17cce,E2049,U100445,14.69,0
PTX117151,2025-10-18 12:25:02.688461,T-ded919cce5,E2140,U100551,172.0,0
PTX117152,2026-04-10 11:50:11.187158,T-bb0ab4d3a2,E2075,U100150,272.63,0
PTX117153,2026-03-09 23:12:41.784629,T-e131bd3227,E2124,U100074,33.35,0
PTX117154,2025-12-27 08:52:05.764872,T-6d4a7f8405,E2047,U100092,131.5,0
PTX117155,2026-01-19 18:01:59.769493,T-e1405d224c,E2090,U100592,390.19,0
PTX117156,2026-05-15 10:40:43.205218,T-e429847dbb,E2071,U100047,10.85,0
PTX117157,2026-02-19 03:08:56.154724,T-45c85527c2,E2003,U100564,352.25,0
PTX117158,2026-02-21 08:22:15.566136,T-b8000d8b22,E2017,U100441,17.57,0
PTX117159,2026-03-15 17:14:02.928554,T-34261b13cb,E2043,U100092,9.04,0
PTX117160,2025-09-17 17:11:36.251248,T-2cf5bf18de,E2111,U100187,31.94,0
PTX117161,2026-01-12 01:38:15.247284,T-41dccea426,E2133,U100499,236.52,0
PTX117162,2026-02-27 07:36:20.716553,T-580535151e,E2059,U100234,35.78,1
PTX117163,2026-03-31 01:26:30.227038,T-0f0bc8a955,E2137,U100183,64.8,0
PTX117164,2026-05-23 04:39:24.856078,T-cc9846cda3,E2044,U100053,96.95,0
PTX117165,2026-04-28 03:48:36.712972,T-e514ba6971,E2137,U100584,64.8,0
PTX117166,2026-02-21 22:24:15.525493,T-55b5ec6088,E2004,U100484,236.73,0
PTX117167,2026-02-01 10:20:38.016327,T-38d0d4e48f,E2047,U100231,131.5,0
PTX117168,2026-03-30 15:20:39.345873,T-ea41236790,E2137,U100520,64.8,0
PTX117169,2026-02-14 21:21:35.019601,T-591063f92c,E2024,U100447,48.89,0
PTX117170,2025-10-04 07:27:59.539629,T-f99d74787c,E2019,U100573,31.31,0
PTX117171,2025-11-21 19:20:30.707156,T-a25640570b,E2055,U100300,177.24,0
PTX117172,2026-01-06 14:55:04.828374,T-d29a06f867,E2136,U100328,25.2,0
PTX117173,2026-02-06 10:45:10.683828,T-f00ad2cba1,E2092,U100421,121.83,0
PTX117174,2025-12-29 02:56:41.229400,T-74c0b2eb7a,E2106,U100154,286.96,0
PTX117175,2026-05-01 04:35:37.455025,T-811aebc5da,E2082,U100308,67.08,0
PTX117176,2026-03-06 04:47:42.838877,T-b01a87b2aa,E2067,U100114,31.16,0
PTX117177,2026-01-04 04:33:40.749119,T-65654c7e02,E2016,U100003,249.66,0
PTX117178,2026-03-11 00:09:14.959754,T-2d8c0db79f,E2022,U100007,64.25,0
PTX117179,2025-12-11 07:50:36.560980,T-173b75b849,E2131,U100490,55.27,0
PTX117180,2025-12-06 10:11:57.389186,T-5ff1d8c32a,E2065,U100221,275.0,0
PTX117181,2025-11-03 10:29:01.549189,T-ee8cf812db,E2116,U100052,8.35,0
PTX117182,2025-12-09 17:50:58.771259,T-804a12a540,E2121,U100150,11.97,0
PTX117183,2026-01-19 00:55:53.094982,T-d70fa00997,E2034,U100575,108.96,0
PTX117184,2026-01-12 14:18:26.223714,T-97037c8f9e,E2102,U100552,70.56,0
PTX117185,2026-02-18 09:21:17.806781,T-617d9ab78e,E2137,U100559,64.8,0
PTX117186,2026-05-26 02:07:25.578192,T-4a06947953,E2099,U100515,392.02,0
PTX117187,2026-03-01 09:58:15.069884,T-122c2cf8ab,E2040,U100312,32.45,0
PTX117188,2026-03-03 00:52:28.504505,T-49b9cbcd69,E2051,U100233,240.35,0
PTX117189,2026-02-03 23:58:33.660602,T-9a419c19de,E2134,U100175,241.3,0
PTX117190,2025-10-15 12:24:53.353339,T-6cf346ba1f,E2106,U100235,286.96,0
PTX117191,2026-04-20 23:24:00.559996,T-ef54e177ea,E2003,U100476,352.25,0
PTX117192,2025-12-27 15:12:40.044662,T-82e87ebc6b,E2090,U100525,390.19,0
PTX117193,2025-09-15 18:49:31.818830,T-42a73112df,E2073,U100252,395.8,0
PTX117194,2026-04-19 07:13:09.010798,T-252874d373,E2103,U100400,193.22,0
PTX117195,2025-12-20 04:36:57.586394,T-ab62050259,E2051,U100312,240.35,0
PTX117196,2026-04-25 04:48:17.900623,T-9ceed92bca,E2033,U100422,76.11,0
PTX117197,2025-11-24 15:00:40.457230,T-59eaf927ae,E2031,U100443,27.14,0
PTX117198,2025-11-23 18:42:49.855564,T-81469f7702,E2061,U100083,108.5,0
PTX117199,2025-11-16 08:50:27.053510,T-71741c330a,E2073,U100450,395.8,0
PTX117200,2026-04-23 14:36:58.135667,T-3a74508bdc,E2080,U100073,24.02,0
PTX117201,2026-03-08 06:03:51.326654,T-a361b0957a,E2141,U100212,96.8,0
PTX117202,2026-03-19 12:43:26.651940,T-be2d00cfaf,E2039,U100301,272.37,0
PTX117203,2026-01-18 00:38:25.620411,T-2e810dd834,E2121,U100385,11.97,0
PTX117204,2026-03-13 16:43:57.634135,T-ef3d11b5a7,E2052,U100512,261.8,0
PTX117205,2025-10-11 02:29:47.858792,T-b609c13493,E2048,U100095,187.11,0
PTX117206,2025-12-11 13:22:52.643228,T-24057db01a,E2051,U100251,240.35,0
PTX117207,2026-02-26 21:47:43.680392,T-9fb6845c45,E2051,U100137,240.35,0
PTX117208,2025-10-23 10:09:49.081604,T-37b1599d20,E2065,U100352,275.0,0
PTX117209,2025-10-31 14:50:37.878104,T-a2122a5ddd,E2143,U100049,11.96,0
PTX117210,2026-02-27 01:44:32.932872,T-2ff5efe060,E2149,U100253,175.26,0
PTX117211,2025-10-09 06:26:47.188446,T-2888f5b804,E2019,U100514,31.31,0
PTX117212,2025-12-07 00:46:31.369284,T-120893a429,E2120,U100536,203.01,0
PTX117213,2026-02-28 00:33:31.971750,T-3a00d617af,E2044,U100432,96.95,0
PTX117214,2025-11-29 02:29:35.556114,T-67cff758b1,E2121,U100105,11.97,0
PTX117215,2026-01-26 02:51:32.048707,T-6b72b67fcd,E2115,U100515,254.46,0
PTX117216,2025-09-14 02:06:12.560638,T-9b3fb3388f,E2129,U100130,302.62,0
PTX117217,2025-12-18 12:36:18.180380,T-23c0678df4,E2073,U100584,395.8,0
PTX117218,2026-01-19 12:44:54.584687,T-10bccd5399,E2041,U100119,268.89,0
PTX117219,2026-06-10 15:54:32.086714,T-30fd1abeb8,E2066,U100315,17.22,0
PTX117220,2026-03-07 17:27:49.187678,T-80513274b1,E2064,U100446,186.6,0
PTX117221,2025-11-28 07:17:19.160936,T-a985a0bea4,E2020,U100100,173.92,0
PTX117222,2025-11-27 07:26:06.323372,T-ab9c890212,E2073,U100121,395.8,0
PTX117223,2026-02-22 02:29:37.525138,T-1f55d1acd3,E2146,U100484,125.6,0
PTX117224,2025-12-19 03:28:47.834857,T-686fde5f56,E2073,U100293,395.8,0
PTX117225,2026-02-08 16:01:54.235022,T-b511f3584a,E2012,U100595,111.2,0
PTX117226,2025-11-03 11:36:57.133541,T-a04435fd08,E2078,U100134,223.13,0
PTX117227,2026-01-17 18:50:19.979372,T-bd1ed5b9f1,E2131,U100451,55.27,0
PTX117228,2026-04-28 04:17:13.397845,T-eaa71f77d5,E2107,U100225,289.44,0
PTX117229,2026-04-07 17:35:28.588223,T-986c265fee,E2100,U100389,123.4,0
PTX117230,2026-06-24 09:22:39.978514,T-3bcb8540b6,E2119,U100161,16.24,0
PTX117231,2025-12-23 03:56:06.891198,T-57aeab1f33,E2014,U100420,289.23,0
PTX117232,2026-03-03 12:24:15.420096,T-47d4e25479,E2044,U100044,96.95,0
PTX117233,2025-12-11 05:57:01.441702,T-c3a65d4f5c,E2049,U100075,14.69,0
PTX117234,2026-01-12 23:12:01.011996,T-63e2785104,E2005,U100520,349.59,0
PTX117235,2025-10-22 02:39:09.030564,T-57855362a5,E2070,U100233,34.74,0
PTX117236,2026-01-18 03:14:40.476327,T-baf1b8296f,E2064,U100397,186.6,0
PTX117237,2026-04-05 10:23:12.957271,T-ed47979a50,E2148,U100113,31.22,0
PTX117238,2025-09-14 11:38:30.908500,T-146088b159,E2106,U100401,286.96,0
PTX117239,2026-01-08 07:48:37.211733,T-73f2b4d607,E2061,U100037,108.5,0
PTX117240,2026-04-13 06:39:31.398865,T-e16c109833,E2010,U100151,295.6,0
PTX117241,2026-04-14 11:29:52.946355,T-43e29a001b,E2100,U100447,123.4,0
PTX117242,2026-02-26 02:58:35.152070,T-7a31a290cb,E2044,U100537,96.95,0
PTX117243,2026-02-10 08:37:08.305219,T-0396036b70,E2034,U100116,108.96,0
PTX117244,2026-02-14 12:23:15.518289,T-85c740d1dc,E2027,U100018,196.63,0
PTX117245,2026-03-20 20:44:42.124703,T-6960d8af5e,E2114,U100259,349.89,0
PTX117246,2026-03-12 05:09:07.794234,T-9f1319486f,E2146,U100335,125.6,0
PTX117247,2025-12-08 16:00:56.799887,T-12a9c01c65,E2011,U100132,238.84,0
PTX117248,2026-03-07 12:11:11.648112,T-8c6857f659,E2011,U100549,238.84,0
PTX117249,2026-03-10 23:03:18.657369,T-55bf7afcb2,E2023,U100204,38.36,0
PTX117250,2026-05-21 13:32:11.445975,T-2a1de96edb,E2044,U100586,96.95,0
PTX117251,2026-01-08 07:52:30.527047,T-92bc8df64e,E2009,U100575,36.42,0
PTX117252,2026-01-28 04:39:01.893112,T-2e3ecff609,E2130,U100225,17.52,0
PTX117253,2025-11-08 12:52:20.751787,T-6af3888fef,E2061,U100149,108.5,0
PTX117254,2026-03-21 19:02:39.824006,T-f0bd55e944,E2010,U100569,295.6,0
PTX117255,2025-12-03 08:51:03.607844,T-7ae461c5db,E2020,U100309,173.92,0
PTX117256,2026-01-15 03:33:00.481685,T-55b54b744b,E2050,U100184,14.34,0
PTX117257,2026-02-08 17:57:39.598965,T-5d61373880,E2059,U100227,35.78,0
PTX117258,2025-11-29 14:23:21.170524,T-a286a31c44,E2089,U100528,230.82,0
PTX117259,2026-03-11 09:00:56.359698,T-8afdf6dbdc,E2108,U100226,32.39,0
PTX117260,2026-06-07 06:19:18.156471,T-8dbeb1d12a,E2101,U100418,12.28,0
PTX117261,2026-07-02 09:12:20.919673,T-31b316bcc1,E2008,U100579,10.99,0
PTX117262,2026-03-24 12:40:02.121352,T-16aba41e7c,E2097,U100566,19.68,1
PTX117263,2026-03-03 21:18:12.334593,T-e8f16e45f6,E2072,U100271,8.76,0
PTX117264,2026-05-10 19:14:36.448772,T-d8402b350c,E2060,U100032,19.83,0
PTX117265,2026-03-09 21:37:03.625245,T-fa79cd9500,E2117,U100183,140.34,0
PTX117266,2026-02-16 21:18:03.955241,T-5dd48d1589,E2036,U100059,209.97,0
PTX117267,2026-05-27 15:10:24.615957,T-e9502cdc02,E2033,U100588,76.11,0
PTX117268,2025-11-25 16:51:09.079498,T-218e30c4a7,E2143,U100424,11.96,0
PTX117269,2026-03-19 12:51:38.116943,T-6cfee8c3fd,E2082,U100425,67.08,0
PTX117270,2026-01-19 06:27:54.854430,T-b7a26289a3,E2047,U100264,131.5,1
PTX117271,2026-04-03 03:06:21.884697,T-a3d3a5cf2d,E2003,U100113,352.25,0
PTX117272,2025-12-07 04:34:18.770883,T-b077a405bd,E2049,U100166,14.69,0
PTX117273,2026-01-10 03:30:48.047121,T-cf2e102647,E2018,U100029,316.28,0
PTX117274,2026-02-16 21:51:34.303225,T-331a819c45,E2101,U100525,12.28,0
PTX117275,2025-12-21 14:18:15.669106,T-2371b3ab14,E2129,U100043,302.62,0
PTX117276,2026-02-16 21:18:49.412199,T-ac4e60ffbf,E2041,U100583,268.89,0
PTX117277,2026-04-16 22:07:10.136009,T-535a32a2a1,E2033,U100462,76.11,0
PTX117278,2026-03-09 01:16:08.394238,T-9076cdb8a7,E2022,U100281,64.25,0
PTX117279,2025-12-31 20:09:01.500536,T-b62bf7fc32,E2092,U100449,121.83,0
PTX117280,2026-06-22 03:45:43.646675,T-68f45b8c06,E2080,U100130,24.02,0
PTX117281,2026-04-16 05:38:18.859630,T-8b1613a2e9,E2027,U100296,196.63,0
PTX117282,2025-11-20 17:13:56.224693,T-4af93ccb3e,E2121,U100075,11.97,0
PTX117283,2026-02-15 06:15:13.054673,T-e5ec35cadc,E2027,U100088,196.63,0
PTX117284,2025-10-04 01:27:06.868797,T-014b3cafe2,E2078,U100339,223.13,0
PTX117285,2025-11-23 14:27:46.613496,T-26fdcee57b,E2077,U100173,170.13,0
PTX117286,2026-01-16 06:26:37.005248,T-75c03820e2,E2025,U100554,384.01,0
PTX117287,2025-11-18 23:59:57.179718,T-1ace7956c3,E2042,U100463,170.65,0
PTX117288,2026-06-28 03:30:09.977423,T-4981df9336,E2142,U100069,141.68,0
PTX117289,2026-03-26 09:03:44.922997,T-1578fb8107,E2001,U100331,63.33,0
PTX117290,2026-03-10 20:39:46.640915,T-2ed0c38236,E2136,U100258,25.2,0
PTX117291,2026-01-03 13:34:14.880411,T-22411dd531,E2077,U100164,170.13,0
PTX117292,2026-05-22 06:14:59.997983,T-423cbeeca6,E2088,U100216,29.93,0
PTX117293,2026-04-04 07:21:07.018975,T-9fc4deb5f0,E2112,U100157,10.3,0
PTX117294,2026-06-05 03:22:58.102920,T-cb0048209d,E2119,U100380,16.24,0
PTX117295,2026-02-27 10:38:47.243917,T-df3e32e78d,E2076,U100473,25.54,0
PTX117296,2025-11-24 01:29:18.393915,T-8abc704687,E2090,U100314,390.19,0
PTX117297,2026-05-09 00:54:54.213157,T-adfb564aa8,E2100,U100401,123.4,0
PTX117298,2026-02-24 08:15:24.076431,T-f8cb7e41f8,E2113,U100487,26.95,0
PTX117299,2025-12-18 23:03:10.139083,T-1988caa073,E2090,U100222,390.19,0
PTX117300,2026-04-10 08:24:34.707491,T-9599313d12,E2108,U100347,32.39,0
PTX117301,2026-05-05 10:55:23.479065,T-fa8f8dba39,E2119,U100105,16.24,0
PTX117302,2026-07-05 03:34:00.295099,T-62365c3981,E2008,U100148,10.99,0
PTX117303,2026-03-14 03:28:29.963941,T-7ffef300fd,E2036,U100033,209.97,0
PTX117304,2026-05-30 20:19:30.211898,T-a730c24ac5,E2088,U100272,29.93,0
PTX117305,2026-04-17 19:52:13.041557,T-d27cc344ec,E2099,U100137,392.02,0
PTX117306,2026-02-11 11:03:19.762340,T-80c2bc4ac5,E2017,U100313,17.57,0
PTX117307,2025-12-30 20:59:35.191409,T-3a40bd577e,E2035,U100208,142.11,0
PTX117308,2026-07-05 02:29:31.155418,T-d338f40d43,E2119,U100299,16.24,0
PTX117309,2026-01-13 05:46:55.832609,T-9401fc42fd,E2148,U100120,31.22,0
PTX117310,2025-10-20 12:50:47.468775,T-2d4826738c,E2019,U100333,31.31,0
PTX117311,2026-04-14 14:04:32.600603,T-c1ca8ff0f3,E2105,U100248,64.45,0
PTX117312,2026-03-28 19:01:46.225831,T-16a55ff366,E2028,U100401,262.78,0
PTX117313,2025-12-07 08:21:24.061675,T-5e298d7871,E2083,U100234,34.58,0
PTX117314,2026-01-07 22:29:35.892589,T-b469845e95,E2068,U100005,10.12,0
PTX117315,2026-01-29 15:04:48.766195,T-cb66bffe21,E2102,U100282,70.56,0
PTX117316,2025-12-22 13:38:30.723432,T-ab2298c2f0,E2030,U100440,21.8,0
PTX117317,2026-05-21 15:21:05.938282,T-090667e4d7,E2146,U100263,125.6,0
PTX117318,2026-02-26 06:58:44.224580,T-710ef8cccb,E2128,U100364,175.71,0
PTX117319,2025-11-15 13:13:21.262750,T-5493efce20,E2111,U100299,31.94,0
PTX117320,2026-06-10 14:31:11.005502,T-b722850b62,E2075,U100020,272.63,0
PTX117321,2026-03-12 00:21:52.686822,T-c3ebc7d2e1,E2133,U100467,236.52,0
PTX117322,2026-02-24 04:06:00.553904,T-f25cb34117,E2053,U100537,67.42,0
PTX117323,2025-09-14 00:19:16.846242,T-0d99b90f3d,E2129,U100251,302.62,0
PTX117324,2026-04-07 17:39:43.472565,T-a32f9840be,E2079,U100356,392.54,0
PTX117325,2025-11-19 19:25:58.271257,T-824218949a,E2122,U100482,129.8,0
PTX117326,2025-12-10 19:48:24.133695,T-343e07cdad,E2073,U100267,395.8,0
PTX117327,2026-03-06 13:24:43.479221,T-4c13d80d63,E2062,U100083,319.71,0
PTX117328,2026-04-10 21:56:22.667555,T-c32bf7b7de,E2147,U100280,36.81,0
PTX117329,2026-02-10 01:54:51.368386,T-4a7da964c5,E2096,U100570,350.86,0
PTX117330,2025-12-26 19:18:03.126092,T-1450ce14a4,E2077,U100222,170.13,0
PTX117331,2025-12-12 17:32:23.334254,T-7ef813b750,E2070,U100460,34.74,0
PTX117332,2025-10-17 03:12:31.624065,T-7515dd75b4,E2132,U100320,115.37,0
PTX117333,2026-02-03 10:48:44.289516,T-fa4c1f462d,E2110,U100284,178.61,0
PTX117334,2025-12-29 18:37:44.388060,T-68e965fb67,E2095,U100233,155.03,0
PTX117335,2025-11-07 09:39:16.776031,T-240cd8ac71,E2127,U100488,291.21,0
PTX117336,2025-12-14 19:26:24.122310,T-da2d3e76e5,E2056,U100012,203.24,0
PTX117337,2026-01-22 08:34:39.357483,T-1c163c914c,E2095,U100333,155.03,0
PTX117338,2025-12-27 23:13:57.778217,T-d5f5a98458,E2087,U100422,29.29,0
PTX117339,2026-05-23 02:36:30.824979,T-52fef8da9e,E2008,U100577,10.99,0
PTX117340,2025-10-31 20:20:27.236847,T-88ff010d1f,E2085,U100576,266.86,0
PTX117341,2026-02-16 04:56:09.622013,T-ac0289bff7,E2095,U100460,155.03,0
PTX117342,2026-02-26 20:22:12.522232,T-05e9006a4a,E2060,U100164,19.83,0
PTX117343,2026-02-14 15:59:45.759510,T-ebaa31f384,E2051,U100131,240.35,0
PTX117344,2026-05-03 06:46:18.940094,T-7a75e67b17,E2079,U100080,392.54,0
PTX117345,2025-10-06 09:51:08.536094,T-bad8d66630,E2140,U100005,172.0,0
PTX117346,2026-06-08 04:39:21.329374,T-3752abcae6,E2088,U100031,29.93,0
PTX117347,2026-01-16 16:38:42.790215,T-f873326afd,E2118,U100188,91.21,0
PTX117348,2026-03-05 03:51:43.994121,T-012a7c3ebc,E2012,U100383,111.2,0
PTX117349,2026-05-06 20:15:28.459155,T-c8f720a5ff,E2149,U100364,175.26,0
PTX117350,2026-03-12 22:44:02.502984,T-5a3ed0eb72,E2109,U100368,180.77,0
PTX117351,2026-02-10 05:12:24.560542,T-8f4e2bbe7c,E2094,U100311,18.46,0
PTX117352,2026-03-18 19:53:16.380741,T-0233cf2c63,E2136,U100209,25.2,0
PTX117353,2026-01-04 03:57:20.449031,T-9186c47ecc,E2129,U100551,302.62,0
PTX117354,2026-03-30 07:58:32.268032,T-63f1893e50,E2069,U100441,211.28,0
PTX117355,2026-05-02 21:19:50.473816,T-7e5d8625fd,E2075,U100022,272.63,0
PTX117356,2026-01-28 09:29:49.201781,T-2d7e080a0c,E2098,U100155,12.8,0
PTX117357,2026-04-14 02:30:58.006150,T-ea9292fa35,E2008,U100506,10.99,0
PTX117358,2025-10-29 23:36:43.135294,T-9e8c60c30c,E2130,U100574,17.52,0
PTX117359,2025-12-12 17:26:19.207157,T-bc053e2334,E2120,U100589,203.01,0
PTX117360,2025-11-18 07:29:49.717930,T-449c38db2e,E2140,U100345,172.0,0
PTX117361,2025-11-19 17:39:32.501631,T-aa8ab7e2f9,E2116,U100214,8.35,0
PTX117362,2026-02-12 21:06:03.345167,T-3062a00354,E2148,U100021,31.22,0
PTX117363,2026-01-25 01:35:24.487497,T-2ff90bff6d,E2051,U100122,240.35,0
PTX117364,2026-04-25 11:06:33.017840,T-c37236769d,E2075,U100414,272.63,0
PTX117365,2026-01-20 04:28:02.642009,T-9eabf25c8c,E2069,U100400,211.28,0
PTX117366,2026-04-14 19:13:06.105464,T-a72a94d65d,E2018,U100479,316.28,0
PTX117367,2026-05-05 20:38:15.458766,T-fb55e5b8a3,E2102,U100475,70.56,0
PTX117368,2026-02-15 10:56:56.444096,T-5c62a01fdd,E2036,U100183,209.97,0
PTX117369,2026-03-25 06:18:03.046148,T-6de0c107c8,E2081,U100438,80.64,0
PTX117370,2026-01-03 21:48:12.006083,T-d206bb333a,E2073,U100044,395.8,0
PTX117371,2025-10-22 02:31:45.942897,T-09573e7f7b,E2139,U100231,149.96,0
PTX117372,2026-01-21 22:45:19.174224,T-fe2738f04e,E2027,U100285,196.63,0
PTX117373,2026-01-14 13:55:49.646592,T-cfa9381a5f,E2006,U100305,30.52,0
PTX117374,2026-03-29 23:44:21.886569,T-7a5e556e43,E2028,U100146,262.78,0
PTX117375,2026-01-15 12:04:31.295453,T-224dc5de3d,E2035,U100406,142.11,0
PTX117376,2026-02-20 15:54:22.897835,T-232232ad7e,E2082,U100170,67.08,0
PTX117377,2025-12-09 10:36:19.630780,T-dbc72a754c,E2055,U100523,177.24,0
PTX117378,2026-04-01 13:32:07.351733,T-0b3126137e,E2025,U100012,384.01,0
PTX117379,2026-03-07 18:44:47.281195,T-1ddcba694b,E2010,U100022,295.6,0
PTX117380,2025-12-20 02:59:39.897598,T-5178f21e03,E2129,U100296,302.62,0
PTX117381,2026-01-12 21:46:18.540732,T-c04335c00a,E2077,U100580,170.13,0
PTX117382,2026-06-21 19:07:22.418428,T-43305ac390,E2080,U100075,24.02,0
PTX117383,2026-03-27 17:09:18.697339,T-49502c5832,E2076,U100389,25.54,0
PTX117384,2025-11-05 23:40:35.327480,T-315518a6ea,E2077,U100456,170.13,0
PTX117385,2026-01-23 04:40:13.277367,T-d383911fa7,E2102,U100104,70.56,0
PTX117386,2026-05-19 10:40:29.045448,T-6655b7b99a,E2135,U100216,120.49,0
PTX117387,2025-12-19 09:05:51.216051,T-bd5b2ae912,E2019,U100268,31.31,0
PTX117388,2025-11-29 23:23:01.041168,T-459aed6cfe,E2098,U100251,12.8,0
PTX117389,2026-05-21 21:09:28.951822,T-63644dbb08,E2145,U100435,154.98,0
PTX117390,2026-01-09 19:31:31.410453,T-58f34ac60b,E2020,U100506,173.92,0
PTX117391,2025-12-15 02:39:44.181359,T-5a6574e1b0,E2085,U100570,266.86,0
PTX117392,2026-05-04 09:51:33.709752,T-ba81815a75,E2007,U100051,14.54,0
PTX117393,2026-02-13 17:05:28.546356,T-18cf0f3a1a,E2026,U100072,247.8,0
PTX117394,2026-04-30 08:31:40.867177,T-7386b3e8f7,E2080,U100573,24.02,0
